timestamp,datetime,left_velocity_ms,left_pwm,right_velocity_ms,right_pwm
1763585874.71751,2025-11-19 17:57:54.717,0.0,170.0,0.0,170.0
1763585874.7332096,2025-11-19 17:57:54.733,0.0,170.0,0.0,170.0
1763585874.7333143,2025-11-19 17:57:54.733,0.0,170.0,0.0,170.0
1763585874.779632,2025-11-19 17:57:54.779,0.0,170.0,0.0,170.0
1763585874.7797577,2025-11-19 17:57:54.779,0.0,170.0,0.0,170.0
1763585874.7803516,2025-11-19 17:57:54.780,0.0,170.0,0.0,170.0
1763585874.7804234,2025-11-19 17:57:54.780,0.0,170.0,0.0,170.0
1763585874.7804544,2025-11-19 17:57:54.780,0.0,170.0,0.0,170.0
1763585874.7951922,2025-11-19 17:57:54.795,0.0,170.0,0.0,170.0
1763585874.7952914,2025-11-19 17:57:54.795,0.0,170.0,0.0,170.0
1763585874.798611,2025-11-19 17:57:54.798,0.0,170.0,0.0,170.0
1763585874.8065655,2025-11-19 17:57:54.806,0.0,170.0,0.0,170.0
1763585874.83774,2025-11-19 17:57:54.837,0.0,170.0,0.0,170.0
1763585874.8377912,2025-11-19 17:57:54.837,0.0,170.0,0.0,170.0
1763585874.8378048,2025-11-19 17:57:54.837,0.0,170.0,0.0,170.0
1763585874.8378172,2025-11-19 17:57:54.837,0.0,170.0,0.0,170.0
1763585874.8536613,2025-11-19 17:57:54.853,0.0,170.0,0.0,170.0
1763585874.8537393,2025-11-19 17:57:54.853,0.0,170.0,0.0,170.0
1763585874.8693519,2025-11-19 17:57:54.869,0.0,170.0,0.0,170.0
1763585874.8852031,2025-11-19 17:57:54.885,0.0,170.0,0.0,170.0
1763585874.885281,2025-11-19 17:57:54.885,0.0,170.0,0.0,170.0
1763585874.9013474,2025-11-19 17:57:54.901,0.0,170.0,0.0,170.0
1763585874.9014375,2025-11-19 17:57:54.901,0.0,170.0,0.0,170.0
1763585874.9177995,2025-11-19 17:57:54.917,0.0,170.0,0.0,170.0
1763585874.9179382,2025-11-19 17:57:54.917,0.0,170.0,0.0,170.0
1763585874.933887,2025-11-19 17:57:54.933,0.0,170.0,0.0,170.0
1763585874.9339979,2025-11-19 17:57:54.933,0.0,170.0,0.0,170.0
1763585874.9386919,2025-11-19 17:57:54.938,0.0,170.0,0.0,170.0
1763585874.9553304,2025-11-19 17:57:54.955,0.0,170.0,0.0,170.0
1763585874.95539,2025-11-19 17:57:54.955,0.0,170.0,0.0,170.0
1763585874.9891307,2025-11-19 17:57:54.989,0.0,170.0,0.0,170.0
1763585874.9891813,2025-11-19 17:57:54.989,0.0,170.0,0.0,170.0
1763585874.9891973,2025-11-19 17:57:54.989,0.0,170.0,0.0,170.0
1763585874.989205,2025-11-19 17:57:54.989,0.0,170.0,0.0,170.0
1763585875.0051355,2025-11-19 17:57:55.005,0.0,170.0,0.0,170.0
1763585875.0052013,2025-11-19 17:57:55.005,0.0,170.0,0.0,170.0
1763585875.0210931,2025-11-19 17:57:55.021,0.0,170.0,0.0,170.0
1763585875.0211682,2025-11-19 17:57:55.021,0.0,170.0,0.0,170.0
1763585875.03715,2025-11-19 17:57:55.037,0.0,170.0,0.0,170.0
1763585875.0372427,2025-11-19 17:57:55.037,0.0,170.0,0.0,170.0
1763585875.0686886,2025-11-19 17:57:55.068,0.0,170.0,0.0,170.0
1763585875.0687995,2025-11-19 17:57:55.068,0.0,170.0,0.0,170.0
1763585875.0688384,2025-11-19 17:57:55.068,0.0,170.0,0.0,170.0
1763585875.0688684,2025-11-19 17:57:55.068,0.0,170.0,0.0,170.0
1763585875.0917823,2025-11-19 17:57:55.091,0.0,170.0,0.0,170.0
1763585875.0923574,2025-11-19 17:57:55.092,0.0,170.0,0.0,170.0
1763585875.0924835,2025-11-19 17:57:55.092,0.0,170.0,0.0,170.0
1763585875.1077075,2025-11-19 17:57:55.107,0.0,170.0,0.0,170.0
1763585875.107822,2025-11-19 17:57:55.107,0.0,170.0,0.0,170.0
1763585875.1383736,2025-11-19 17:57:55.138,0.0,170.0,0.0,170.0
1763585875.1384127,2025-11-19 17:57:55.138,0.0,170.0,0.0,170.0
1763585875.138421,2025-11-19 17:57:55.138,0.0,170.0,0.0,170.0
1763585875.138427,2025-11-19 17:57:55.138,0.0,170.0,0.0,170.0
1763585875.160604,2025-11-19 17:57:55.160,0.0,170.0,0.0,170.0
1763585875.1606567,2025-11-19 17:57:55.160,0.0,170.0,0.0,170.0
1763585875.16067,2025-11-19 17:57:55.160,0.0,170.0,0.0,170.0
1763585875.201529,2025-11-19 17:57:55.201,0.0,170.0,0.0,170.0
1763585875.2016423,2025-11-19 17:57:55.201,0.0,170.0,0.0,170.0
1763585875.2016892,2025-11-19 17:57:55.201,0.0,170.0,0.0,170.0
1763585875.2017183,2025-11-19 17:57:55.201,0.0,170.0,0.0,170.0
1763585875.217647,2025-11-19 17:57:55.217,0.0,170.0,0.0,170.0
1763585875.2177536,2025-11-19 17:57:55.217,0.0,170.0,0.0,170.0
1763585875.233529,2025-11-19 17:57:55.233,0.0,170.0,0.0,170.0
1763585875.2336526,2025-11-19 17:57:55.233,0.0,170.0,0.0,170.0
1763585875.2337031,2025-11-19 17:57:55.233,0.0,170.0,0.0,170.0
1763585875.2493837,2025-11-19 17:57:55.249,0.0,170.0,0.0,170.0
1763585875.2495227,2025-11-19 17:57:55.249,0.0,170.0,0.0,170.0
1763585875.2705574,2025-11-19 17:57:55.270,0.0,170.0,0.0,170.0
1763585875.2705972,2025-11-19 17:57:55.270,0.0,170.0,0.0,170.0
1763585875.2800803,2025-11-19 17:57:55.280,0.0,170.0,0.0,170.0
1763585875.3100495,2025-11-19 17:57:55.310,0.0,170.0,0.0,170.0
1763585875.3101194,2025-11-19 17:57:55.310,0.0,170.0,0.0,170.0
1763585875.3101404,2025-11-19 17:57:55.310,0.0,170.0,0.0,170.0
1763585875.3101566,2025-11-19 17:57:55.310,0.0,170.0,0.0,170.0
1763585875.3259063,2025-11-19 17:57:55.325,0.0,170.0,0.0,170.0
1763585875.32603,2025-11-19 17:57:55.326,0.0,170.0,0.0,170.0
1763585875.342193,2025-11-19 17:57:55.342,0.0,170.0,0.0,170.0
1763585875.3422906,2025-11-19 17:57:55.342,0.0,170.0,0.0,170.0
1763585875.358378,2025-11-19 17:57:55.358,0.0,170.0,0.0,170.0
1763585875.358481,2025-11-19 17:57:55.358,0.0,170.0,0.0,170.0
1763585875.374161,2025-11-19 17:57:55.374,0.0,170.0,0.0,170.0
1763585875.3742576,2025-11-19 17:57:55.374,0.0,170.0,0.0,170.0
1763585875.3903468,2025-11-19 17:57:55.390,0.0,170.0,0.0,170.0
1763585875.3904402,2025-11-19 17:57:55.390,0.0,170.0,0.0,170.0
1763585875.4165351,2025-11-19 17:57:55.416,0.0,170.0,0.0,170.0
1763585875.4171758,2025-11-19 17:57:55.417,0.0,170.0,0.0,170.0
1763585875.4172828,2025-11-19 17:57:55.417,0.0,170.0,0.0,170.0
1763585875.435426,2025-11-19 17:57:55.435,0.0,170.0,0.0,170.0
1763585875.435515,2025-11-19 17:57:55.435,0.0,170.0,0.0,170.0
1763585875.455752,2025-11-19 17:57:55.455,0.0,170.0,0.0,170.0
1763585875.4558067,2025-11-19 17:57:55.455,0.0,170.0,0.0,170.0
1763585875.4558187,2025-11-19 17:57:55.455,0.0,170.0,0.0,170.0
1763585875.4687817,2025-11-19 17:57:55.468,0.0,170.0,0.0,170.0
1763585875.473546,2025-11-19 17:57:55.473,0.0,170.0,0.0,170.0
1763585875.4939208,2025-11-19 17:57:55.493,0.0,170.0,0.0,170.0
1763585875.4940033,2025-11-19 17:57:55.494,0.0,170.0,0.0,170.0
1763585875.4940398,2025-11-19 17:57:55.494,0.0,170.0,0.0,170.0
1763585875.5098627,2025-11-19 17:57:55.509,0.0,170.0,0.0,170.0
1763585875.5099716,2025-11-19 17:57:55.509,0.0,170.0,0.0,170.0
1763585875.5257223,2025-11-19 17:57:55.525,0.0,170.0,0.0,170.0
1763585875.5258646,2025-11-19 17:57:55.525,0.0,170.0,0.0,170.0
1763585875.5416372,2025-11-19 17:57:55.541,0.0,170.0,0.0,170.0
1763585875.5575418,2025-11-19 17:57:55.557,0.0,170.0,0.0,170.0
1763585875.5576553,2025-11-19 17:57:55.557,0.0,170.0,0.0,170.0
1763585875.5735316,2025-11-19 17:57:55.573,0.0,170.0,0.0,170.0
1763585875.5739408,2025-11-19 17:57:55.573,0.0,170.0,0.0,170.0
1763585875.5895844,2025-11-19 17:57:55.589,0.0,170.0,0.0,170.0
1763585875.589651,2025-11-19 17:57:55.589,0.0,170.0,0.0,170.0
1763585875.5896754,2025-11-19 17:57:55.589,0.0,170.0,0.0,170.0
1763585875.6071098,2025-11-19 17:57:55.607,0.0,170.0,0.0,170.0
1763585875.6071455,2025-11-19 17:57:55.607,0.0,170.0,0.0,170.0
1763585875.6388252,2025-11-19 17:57:55.638,0.0,170.0,0.0,170.0
1763585875.6389015,2025-11-19 17:57:55.638,0.0,170.0,0.0,170.0
1763585875.6389258,2025-11-19 17:57:55.638,0.0,170.0,0.0,170.0
1763585875.6389413,2025-11-19 17:57:55.638,0.0,170.0,0.0,170.0
1763585875.6548142,2025-11-19 17:57:55.654,0.0,170.0,0.0,170.0
1763585875.6549556,2025-11-19 17:57:55.654,0.0,170.0,0.0,170.0
1763585875.6706216,2025-11-19 17:57:55.670,0.0,170.0,0.0,170.0
1763585875.6707377,2025-11-19 17:57:55.670,0.0,170.0,0.0,170.0
1763585875.7019634,2025-11-19 17:57:55.701,0.0,170.0,0.0,170.0
1763585875.7020586,2025-11-19 17:57:55.702,0.0,170.0,0.0,170.0
1763585875.7020907,2025-11-19 17:57:55.702,0.0,170.0,0.0,170.0
1763585875.717577,2025-11-19 17:57:55.717,0.0,170.0,0.0,170.0
1763585875.7176628,2025-11-19 17:57:55.717,0.0,170.0,0.0,170.0
1763585875.7475603,2025-11-19 17:57:55.747,0.0,170.0,0.0,170.0
1763585875.7479525,2025-11-19 17:57:55.747,0.0,170.0,0.0,170.0
1763585875.7480145,2025-11-19 17:57:55.748,0.0,170.0,0.0,170.0
1763585875.7480483,2025-11-19 17:57:55.748,0.0,170.0,0.0,170.0
1763585875.7630093,2025-11-19 17:57:55.763,0.0,170.0,0.0,170.0
1763585875.7630992,2025-11-19 17:57:55.763,0.0,170.0,0.0,170.0
1763585875.7814834,2025-11-19 17:57:55.781,0.0,170.0,0.0,170.0
1763585875.781606,2025-11-19 17:57:55.781,0.0,170.0,0.0,170.0
1763585875.781629,2025-11-19 17:57:55.781,0.0,170.0,0.0,170.0
1763585875.7939978,2025-11-19 17:57:55.793,0.0,170.0,0.0,170.0
1763585875.799006,2025-11-19 17:57:55.799,0.0,170.0,0.0,170.0
1763585875.8280947,2025-11-19 17:57:55.828,0.0,170.0,0.0,170.0
1763585875.828135,2025-11-19 17:57:55.828,0.0,170.0,0.0,170.0
1763585875.8281426,2025-11-19 17:57:55.828,0.0,170.0,0.0,170.0
1763585875.8570151,2025-11-19 17:57:55.857,0.0,170.0,0.0,170.0
1763585875.8571186,2025-11-19 17:57:55.857,0.0,170.0,0.0,170.0
1763585875.8571384,2025-11-19 17:57:55.857,0.0,170.0,0.0,170.0
1763585875.8571517,2025-11-19 17:57:55.857,0.0,170.0,0.0,170.0
1763585875.8732238,2025-11-19 17:57:55.873,0.0,170.0,0.0,170.0
1763585875.8733075,2025-11-19 17:57:55.873,0.0,170.0,0.0,170.0
1763585875.889319,2025-11-19 17:57:55.889,0.0,170.0,0.0,170.0
1763585875.8902755,2025-11-19 17:57:55.890,0.0,170.0,0.0,170.0
1763585875.9051964,2025-11-19 17:57:55.905,0.0,170.0,0.0,170.0
1763585875.905295,2025-11-19 17:57:55.905,0.0,170.0,0.0,170.0
1763585875.916822,2025-11-19 17:57:55.916,0.0,170.0,0.0,170.0
1763585875.922945,2025-11-19 17:57:55.922,0.0,170.0,0.0,170.0
1763585875.966164,2025-11-19 17:57:55.966,0.0,170.0,0.0,170.0
1763585875.9662263,2025-11-19 17:57:55.966,0.0,170.0,0.0,170.0
1763585875.9662454,2025-11-19 17:57:55.966,0.0,170.0,0.0,170.0
1763585875.9662588,2025-11-19 17:57:55.966,0.0,170.0,0.0,170.0
1763585875.9662724,2025-11-19 17:57:55.966,0.0,170.0,0.0,170.0
1763585875.9821393,2025-11-19 17:57:55.982,0.0,170.0,0.0,170.0
1763585875.9822109,2025-11-19 17:57:55.982,0.0,170.0,0.0,170.0
1763585875.9979713,2025-11-19 17:57:55.997,0.0,170.0,0.0,170.0
1763585875.9980605,2025-11-19 17:57:55.998,0.0,170.0,0.0,170.0
1763585876.013853,2025-11-19 17:57:56.013,0.0,170.0,0.0,170.0
1763585876.013955,2025-11-19 17:57:56.013,0.0,170.0,0.0,170.0
1763585876.0297318,2025-11-19 17:57:56.029,0.0,170.0,0.0,170.0
1763585876.0298305,2025-11-19 17:57:56.029,0.0,170.0,0.0,170.0
1763585876.0453749,2025-11-19 17:57:56.045,0.0,170.0,0.0,170.0
1763585876.0454664,2025-11-19 17:57:56.045,0.0,170.0,0.0,170.0
1763585876.0659127,2025-11-19 17:57:56.065,0.0,170.0,0.0,170.0
1763585876.0660117,2025-11-19 17:57:56.066,0.0,170.0,0.0,170.0
1763585876.0660474,2025-11-19 17:57:56.066,0.0,170.0,0.0,170.0
1763585876.0791693,2025-11-19 17:57:56.079,0.0,170.0,0.0,170.0
1763585876.0848358,2025-11-19 17:57:56.084,0.0,170.0,0.0,170.0
1763585876.0995677,2025-11-19 17:57:56.099,0.0,170.0,0.0,170.0
1763585876.0996237,2025-11-19 17:57:56.099,0.0,170.0,0.0,170.0
1763585876.122041,2025-11-19 17:57:56.122,0.0,170.0,0.0,170.0
1763585876.122176,2025-11-19 17:57:56.122,0.0,170.0,0.0,170.0
1763585876.1222317,2025-11-19 17:57:56.122,0.0,170.0,0.0,170.0
1763585876.1379504,2025-11-19 17:57:56.137,0.0,170.0,0.0,170.0
1763585876.1380134,2025-11-19 17:57:56.138,0.0,170.0,0.0,170.0
1763585876.1539714,2025-11-19 17:57:56.153,0.0,170.0,0.0,170.0
1763585876.154103,2025-11-19 17:57:56.154,0.0,170.0,0.0,170.0
1763585876.1697562,2025-11-19 17:57:56.169,0.0,170.0,0.0,170.0
1763585876.18519,2025-11-19 17:57:56.185,0.0,170.0,0.0,170.0
1763585876.1852825,2025-11-19 17:57:56.185,0.0,170.0,0.0,170.0
1763585876.2009275,2025-11-19 17:57:56.200,0.0,170.0,0.0,170.0
1763585876.200996,2025-11-19 17:57:56.200,0.0,170.0,0.0,170.0
1763585876.2160716,2025-11-19 17:57:56.216,0.0,170.0,0.0,170.0
1763585876.2166684,2025-11-19 17:57:56.216,0.0,170.0,0.0,170.0
1763585876.2320468,2025-11-19 17:57:56.232,0.0,170.0,0.0,170.0
1763585876.2321517,2025-11-19 17:57:56.232,0.0,170.0,0.0,170.0
1763585876.238632,2025-11-19 17:57:56.238,0.0,170.0,0.0,170.0
1763585876.254549,2025-11-19 17:57:56.254,0.0,170.0,0.0,170.0
1763585876.2546208,2025-11-19 17:57:56.254,0.0,170.0,0.0,170.0
1763585876.2688062,2025-11-19 17:57:56.268,0.0,170.0,0.0,170.0
1763585876.2688434,2025-11-19 17:57:56.268,0.0,170.0,0.0,170.0
1763585876.2884693,2025-11-19 17:57:56.288,0.0,170.0,0.0,170.0
1763585876.2885158,2025-11-19 17:57:56.288,0.0,170.0,0.0,170.0
1763585876.3040266,2025-11-19 17:57:56.304,0.0,170.0,0.0,170.0
1763585876.3040543,2025-11-19 17:57:56.304,0.0,170.0,0.0,170.0
1763585876.3203535,2025-11-19 17:57:56.320,0.0,170.0,0.0,170.0
1763585876.3204205,2025-11-19 17:57:56.320,0.0,170.0,0.0,170.0
1763585876.3366716,2025-11-19 17:57:56.336,0.0,170.0,0.0,170.0
1763585876.3367653,2025-11-19 17:57:56.336,0.0,170.0,0.0,170.0
1763585876.3529913,2025-11-19 17:57:56.352,0.0,170.0,0.0,170.0
1763585876.3530698,2025-11-19 17:57:56.353,0.0,170.0,0.0,170.0
1763585876.3685656,2025-11-19 17:57:56.368,0.0,170.0,0.0,170.0
1763585876.368667,2025-11-19 17:57:56.368,0.0,170.0,0.0,170.0
1763585876.384133,2025-11-19 17:57:56.384,0.0,170.0,0.0,170.0
1763585876.3842225,2025-11-19 17:57:56.384,0.0,170.0,0.0,170.0
1763585876.4053128,2025-11-19 17:57:56.405,0.0,170.0,0.0,170.0
1763585876.4053648,2025-11-19 17:57:56.405,0.0,170.0,0.0,170.0
1763585876.4053724,2025-11-19 17:57:56.405,0.0,170.0,0.0,170.0
1763585876.4272854,2025-11-19 17:57:56.427,0.0,170.0,0.0,170.0
1763585876.4274797,2025-11-19 17:57:56.427,0.0,170.0,0.0,170.0
1763585876.443291,2025-11-19 17:57:56.443,0.0,170.0,0.0,170.0
1763585876.4433744,2025-11-19 17:57:56.443,0.0,170.0,0.0,170.0
1763585876.4434023,2025-11-19 17:57:56.443,0.0,170.0,0.0,170.0
1763585876.459388,2025-11-19 17:57:56.459,0.0,170.0,0.0,170.0
1763585876.4594848,2025-11-19 17:57:56.459,0.0,170.0,0.0,170.0
1763585876.475599,2025-11-19 17:57:56.475,0.0,170.0,0.0,170.0
1763585876.4756963,2025-11-19 17:57:56.475,0.0,170.0,0.0,170.0
1763585876.4916394,2025-11-19 17:57:56.491,0.0,170.0,0.0,170.0
1763585876.5068543,2025-11-19 17:57:56.506,0.0,170.0,0.0,170.0
1763585876.5069375,2025-11-19 17:57:56.506,0.0,170.0,0.0,170.0
1763585876.528648,2025-11-19 17:57:56.528,0.0,170.0,0.0,170.0
1763585876.5287418,2025-11-19 17:57:56.528,0.0,170.0,0.0,170.0
1763585876.5287747,2025-11-19 17:57:56.528,0.0,170.0,0.0,170.0
1763585876.5447264,2025-11-19 17:57:56.544,0.0,170.0,0.0,170.0
1763585876.5448081,2025-11-19 17:57:56.544,0.0,170.0,0.0,170.0
1763585876.5561411,2025-11-19 17:57:56.556,0.0,170.0,0.0,170.0
1763585876.5891247,2025-11-19 17:57:56.589,0.0,170.0,0.0,170.0
1763585876.589173,2025-11-19 17:57:56.589,0.0,170.0,0.0,170.0
1763585876.5891843,2025-11-19 17:57:56.589,0.0,170.0,0.0,170.0
1763585876.5891924,2025-11-19 17:57:56.589,0.0,170.0,0.0,170.0
1763585876.6052022,2025-11-19 17:57:56.605,0.0,170.0,0.0,170.0
1763585876.6052685,2025-11-19 17:57:56.605,0.0,170.0,0.0,170.0
1763585876.6385684,2025-11-19 17:57:56.638,0.0,170.0,0.0,170.0
1763585876.6386757,2025-11-19 17:57:56.638,0.0,170.0,0.0,170.0
1763585876.6387157,2025-11-19 17:57:56.638,0.0,170.0,0.0,170.0
1763585876.6387453,2025-11-19 17:57:56.638,0.0,170.0,0.0,170.0
1763585876.6387773,2025-11-19 17:57:56.638,0.0,170.0,0.0,170.0
1763585876.654273,2025-11-19 17:57:56.654,0.0,170.0,0.0,170.0
1763585876.6543972,2025-11-19 17:57:56.654,0.0,170.0,0.0,170.0
1763585876.6704366,2025-11-19 17:57:56.670,0.0,170.0,0.0,170.0
1763585876.6705506,2025-11-19 17:57:56.670,0.0,170.0,0.0,170.0
1763585876.6862736,2025-11-19 17:57:56.686,0.0,170.0,0.0,170.0
1763585876.7022822,2025-11-19 17:57:56.702,0.0,170.0,0.0,170.0
1763585876.7028368,2025-11-19 17:57:56.702,0.0,170.0,0.0,170.0
1763585876.7175465,2025-11-19 17:57:56.717,0.0,170.0,0.0,170.0
1763585876.7176166,2025-11-19 17:57:56.717,0.0,170.0,0.0,170.0
1763585876.7338927,2025-11-19 17:57:56.733,0.0,170.0,0.0,170.0
1763585876.7339592,2025-11-19 17:57:56.733,0.0,170.0,0.0,170.0
1763585876.7391133,2025-11-19 17:57:56.739,0.0,170.0,0.0,170.0
1763585876.7448955,2025-11-19 17:57:56.744,0.0,170.0,0.0,170.0
1763585876.7657163,2025-11-19 17:57:56.765,0.0,170.0,0.0,170.0
1763585876.7657578,2025-11-19 17:57:56.765,0.0,170.0,0.0,170.0
1763585876.7818313,2025-11-19 17:57:56.781,0.0,170.0,0.0,170.0
1763585876.7818792,2025-11-19 17:57:56.781,0.0,170.0,0.0,170.0
1763585876.7818909,2025-11-19 17:57:56.781,0.0,170.0,0.0,170.0
1763585876.7977383,2025-11-19 17:57:56.797,0.0,170.0,0.0,170.0
1763585876.7978017,2025-11-19 17:57:56.797,0.0,170.0,0.0,170.0
1763585876.8138301,2025-11-19 17:57:56.813,0.0,170.0,0.0,170.0
1763585876.829883,2025-11-19 17:57:56.829,0.0,170.0,0.0,170.0
1763585876.8299813,2025-11-19 17:57:56.829,0.0,170.0,0.0,170.0
1763585876.857752,2025-11-19 17:57:56.857,0.0,170.0,0.0,170.0
1763585876.857843,2025-11-19 17:57:56.857,0.0,170.0,0.0,170.0
1763585876.8578672,2025-11-19 17:57:56.857,0.0,170.0,0.0,170.0
1763585876.8737388,2025-11-19 17:57:56.873,0.0,170.0,0.0,170.0
1763585876.8738286,2025-11-19 17:57:56.873,0.0,170.0,0.0,170.0
1763585876.8738592,2025-11-19 17:57:56.873,0.0,170.0,0.0,170.0
1763585876.8830273,2025-11-19 17:57:56.883,0.0,170.0,0.0,170.0
1763585876.8896215,2025-11-19 17:57:56.889,0.0,170.0,0.0,170.0
1763585876.905156,2025-11-19 17:57:56.905,0.0,170.0,0.0,170.0
1763585876.9052076,2025-11-19 17:57:56.905,0.0,170.0,0.0,170.0
1763585876.9278052,2025-11-19 17:57:56.927,0.0,170.0,0.0,170.0
1763585876.9278512,2025-11-19 17:57:56.927,0.0,170.0,0.0,170.0
1763585876.943655,2025-11-19 17:57:56.943,0.0,170.0,0.0,170.0
1763585876.943748,2025-11-19 17:57:56.943,0.0,170.0,0.0,170.0
1763585876.9595017,2025-11-19 17:57:56.959,0.0,170.0,0.0,170.0
1763585876.9596357,2025-11-19 17:57:56.959,0.0,170.0,0.0,170.0
1763585876.9596658,2025-11-19 17:57:56.959,0.0,170.0,0.0,170.0
1763585876.9758766,2025-11-19 17:57:56.975,0.0,170.0,0.0,170.0
1763585876.975957,2025-11-19 17:57:56.975,0.0,170.0,0.0,170.0
1763585876.9918547,2025-11-19 17:57:56.991,0.0,170.0,0.0,170.0
1763585877.0080934,2025-11-19 17:57:57.008,0.0,180.0,0.0,180.0
1763585877.0082066,2025-11-19 17:57:57.008,0.0,180.0,0.0,180.0
1763585877.0239055,2025-11-19 17:57:57.023,0.0,180.0,0.0,180.0
1763585877.0242975,2025-11-19 17:57:57.024,0.0,180.0,0.0,180.0
1763585877.0397413,2025-11-19 17:57:57.039,0.0,180.0,0.0,180.0
1763585877.0398262,2025-11-19 17:57:57.039,0.0,180.0,0.0,180.0
1763585877.0511594,2025-11-19 17:57:57.051,0.0,180.0,0.0,180.0
1763585877.051207,2025-11-19 17:57:57.051,0.0,180.0,0.0,180.0
1763585877.0608249,2025-11-19 17:57:57.060,0.0,180.0,0.0,180.0
1763585877.082729,2025-11-19 17:57:57.082,0.0,180.0,0.0,180.0
1763585877.0827746,2025-11-19 17:57:57.082,0.0,180.0,0.0,180.0
1763585877.0827856,2025-11-19 17:57:57.082,0.0,180.0,0.0,180.0
1763585877.0984879,2025-11-19 17:57:57.098,0.0,180.0,0.0,180.0
1763585877.0985565,2025-11-19 17:57:57.098,0.07,180.0,0.0,180.0
1763585877.1144476,2025-11-19 17:57:57.114,0.07,180.0,0.0,180.0
1763585877.1145277,2025-11-19 17:57:57.114,0.07,180.0,0.0,180.0
1763585877.1305354,2025-11-19 17:57:57.130,0.07,180.0,0.0,180.0
1763585877.1464002,2025-11-19 17:57:57.146,0.07,180.0,0.0,180.0
1763585877.1464994,2025-11-19 17:57:57.146,0.07,180.0,0.0,180.0
1763585877.162203,2025-11-19 17:57:57.162,0.07,180.0,0.0,180.0
1763585877.1622777,2025-11-19 17:57:57.162,0.07,180.0,0.0,180.0
1763585877.1782973,2025-11-19 17:57:57.178,0.07,180.0,0.0,180.0
1763585877.1783667,2025-11-19 17:57:57.178,0.07,180.0,0.0,180.0
1763585877.1941814,2025-11-19 17:57:57.194,0.07,180.0,0.0,180.0
1763585877.1944482,2025-11-19 17:57:57.194,0.07,180.0,0.0,180.0
1763585877.2135127,2025-11-19 17:57:57.213,0.07,180.0,0.0,180.0
1763585877.2135735,2025-11-19 17:57:57.213,0.13,180.0,0.0,180.0
1763585877.2218485,2025-11-19 17:57:57.221,0.13,180.0,0.0,180.0
1763585877.2218955,2025-11-19 17:57:57.221,0.13,180.0,0.0,180.0
1763585877.2274275,2025-11-19 17:57:57.227,0.13,180.0,0.0,180.0
1763585877.2495477,2025-11-19 17:57:57.249,0.13,180.0,0.0,180.0
1763585877.2497764,2025-11-19 17:57:57.249,0.13,180.0,0.0,180.0
1763585877.2652605,2025-11-19 17:57:57.265,0.13,180.0,0.0,180.0
1763585877.2653623,2025-11-19 17:57:57.265,0.13,180.0,0.0,180.0
1763585877.2816117,2025-11-19 17:57:57.281,0.13,180.0,0.0,180.0
1763585877.2817264,2025-11-19 17:57:57.281,0.13,180.0,0.0,180.0
1763585877.2972736,2025-11-19 17:57:57.297,0.13,180.0,0.0,180.0
1763585877.2973917,2025-11-19 17:57:57.297,0.13,180.0,0.0,180.0
1763585877.3132532,2025-11-19 17:57:57.313,0.13,180.0,0.0,180.0
1763585877.3133638,2025-11-19 17:57:57.313,0.16,180.0,0.0,180.0
1763585877.3288224,2025-11-19 17:57:57.328,0.16,180.0,0.0,180.0
1763585877.328849,2025-11-19 17:57:57.328,0.16,180.0,0.0,180.0
1763585877.3451545,2025-11-19 17:57:57.345,0.16,180.0,0.0,180.0
1763585877.3456564,2025-11-19 17:57:57.345,0.16,180.0,0.0,180.0
1763585877.366383,2025-11-19 17:57:57.366,0.16,180.0,0.0,180.0
1763585877.3664904,2025-11-19 17:57:57.366,0.16,180.0,0.0,180.0
1763585877.3665297,2025-11-19 17:57:57.366,0.16,180.0,0.0,180.0
1763585877.3784244,2025-11-19 17:57:57.378,0.16,180.0,0.0,180.0
1763585877.399634,2025-11-19 17:57:57.399,0.16,180.0,0.0,180.0
1763585877.3996775,2025-11-19 17:57:57.399,0.16,180.0,0.0,180.0
1763585877.3996859,2025-11-19 17:57:57.399,0.16,180.0,0.0,180.0
1763585877.4217458,2025-11-19 17:57:57.421,0.16,180.0,0.0,180.0
1763585877.4219277,2025-11-19 17:57:57.421,0.16,180.0,0.0,180.0
1763585877.4219458,2025-11-19 17:57:57.421,0.21,180.0,0.0,180.0
1763585877.43764,2025-11-19 17:57:57.437,0.21,180.0,0.0,180.0
1763585877.4376867,2025-11-19 17:57:57.437,0.21,180.0,0.0,180.0
1763585877.4534657,2025-11-19 17:57:57.453,0.21,180.0,0.0,180.0
1763585877.4535584,2025-11-19 17:57:57.453,0.21,180.0,0.0,180.0
1763585877.4816658,2025-11-19 17:57:57.481,0.21,180.0,0.0,180.0
1763585877.4817965,2025-11-19 17:57:57.481,0.21,180.0,0.0,180.0
1763585877.4818473,2025-11-19 17:57:57.481,0.21,180.0,0.0,180.0
1763585877.4973779,2025-11-19 17:57:57.497,0.21,180.0,0.0,180.0
1763585877.4974842,2025-11-19 17:57:57.497,0.21,180.0,0.0,180.0
1763585877.5133307,2025-11-19 17:57:57.513,0.21,180.0,0.0,180.0
1763585877.5134273,2025-11-19 17:57:57.513,0.21,180.0,0.0,180.0
1763585877.533001,2025-11-19 17:57:57.533,0.21,180.0,0.0,180.0
1763585877.5330586,2025-11-19 17:57:57.533,0.21,180.0,0.0,180.0
1763585877.5440676,2025-11-19 17:57:57.544,0.25,180.0,0.0,180.0
